-180,65, phh2o ,1294,6.76166, ASIA
143,68.5, phh2o ,1120,6.04427, ASIA
143,69, phh2o ,1095,6.4655, ASIA
143,69.5, phh2o ,1070,6.52058, ASIA
143.5,65, phh2o ,1294,6.48294, ASIA
143.5,65.5, phh2o ,1270,6.1025, ASIA
143.5,66, phh2o ,1245,6.29272, ASIA
143.5,66.5, phh2o ,1220,6.1371, ASIA
143.5,67, phh2o ,1195,5.91898, ASIA
143.5,67.5, phh2o ,1171,6.04655, ASIA
143.5,68, phh2o ,1146,6.0802, ASIA
143.5,68.5, phh2o ,1120,6.04241, ASIA
143.5,69, phh2o ,1095,6.4005, ASIA
143.5,69.5, phh2o ,1070,6.55958, ASIA
144,65, phh2o ,1294,6.35613, ASIA
144,65.5, phh2o ,1270,6.11835, ASIA
144,66, phh2o ,1245,6.51465, ASIA
144,66.5, phh2o ,1220,6.04406, ASIA
144,67, phh2o ,1195,5.93174, ASIA
144,67.5, phh2o ,1171,6.04655, ASIA
144,68, phh2o ,1146,6.04655, ASIA
144,68.5, phh2o ,1120,6.04158, ASIA
144,69, phh2o ,1095,6.37575, ASIA
144,69.5, phh2o ,1070,6.5768, ASIA
144.5,65, phh2o ,1294,6.45124, ASIA
144.5,65.5, phh2o ,1270,6.29272, ASIA
144.5,66, phh2o ,1245,6.41954, ASIA
144.5,66.5, phh2o ,1220,6.04448, ASIA
144.5,67, phh2o ,1195,5.79141, ASIA
144.5,67.5, phh2o ,1171,6.04655, ASIA
144.5,68, phh2o ,1146,6.04655, ASIA
144.5,68.5, phh2o ,1120,6.04158, ASIA
144.5,69, phh2o ,1095,6.27175, ASIA
144.5,69.5, phh2o ,1070,6.58946, ASIA
145,65, phh2o ,1294,6.1342, ASIA
145,65.5, phh2o ,1270,6.51465, ASIA
145,66, phh2o ,1245,6.34028, ASIA
145,66.5, phh2o ,1220,6.04386, ASIA
145,67, phh2o ,1195,5.93174, ASIA
145,67.5, phh2o ,1171,5.93174, ASIA
145,68, phh2o ,1146,6.04655, ASIA
145,68.5, phh2o ,1120,6.12229, ASIA
145,69, phh2o ,1095,6.37473, ASIA
145,69.5, phh2o ,1070,6.76166, ASIA
145.5,65, phh2o ,1294,6.26102, ASIA
145.5,65.5, phh2o ,1270,6.43539, ASIA
145.5,66, phh2o ,1245,6.21346, ASIA
145.5,66.5, phh2o ,1220,6.04282, ASIA
145.5,67, phh2o ,1195,6.04655, ASIA
145.5,67.5, phh2o ,1171,5.80417, ASIA
145.5,68, phh2o ,1146,6.04655, ASIA
145.5,68.5, phh2o ,1120,6.10747, ASIA
145.5,69, phh2o ,1095,6.39332, ASIA
145.5,69.5, phh2o ,1070,6.76166, ASIA
146,65, phh2o ,1294,6.18176, ASIA
146,65.5, phh2o ,1270,6.30857, ASIA
146,66, phh2o ,1245,6.04013, ASIA
146,66.5, phh2o ,1220,6.04634, ASIA
146,67, phh2o ,1195,6.09703, ASIA
146,67.5, phh2o ,1171,5.94422, ASIA
146,68, phh2o ,1146,5.91898, ASIA
146,68.5, phh2o ,1120,6.04427, ASIA
146,69, phh2o ,1095,6.17049, ASIA
146,69.5, phh2o ,1070,6.55502, ASIA
146.5,65, phh2o ,1294,6.22931, ASIA
146.5,65.5, phh2o ,1270,6.32442, ASIA
146.5,66, phh2o ,1245,6.04593, ASIA
146.5,66.5, phh2o ,1220,6.04655, ASIA
146.5,67, phh2o ,1195,6.08862, ASIA
146.5,67.5, phh2o ,1171,6.12227, ASIA
146.5,68, phh2o ,1146,5.8552, ASIA
146.5,68.5, phh2o ,1120,6.04947, ASIA
146.5,69, phh2o ,1095,6.14175, ASIA
146.5,69.5, phh2o ,1070,6.21063, ASIA
147,65, phh2o ,1294,6.4988, ASIA
147,65.5, phh2o ,1270,6.10312, ASIA
147,66, phh2o ,1245,6.04655, ASIA
147,66.5, phh2o ,1220,6.02436, ASIA
147,67, phh2o ,1195,5.97998, ASIA
147,67.5, phh2o ,1171,6.04655, ASIA
147,68, phh2o ,1146,5.74038, ASIA
147,68.5, phh2o ,1120,5.89129, ASIA
147,69, phh2o ,1095,5.94153, ASIA
147,69.5, phh2o ,1070,5.72591, ASIA
147.5,65, phh2o ,1294,6.54635, ASIA
147.5,65.5, phh2o ,1270,6.16901, ASIA
147.5,66, phh2o ,1245,6.04655, ASIA
147.5,66.5, phh2o ,1220,6.00074, ASIA
147.5,67, phh2o ,1195,6.28719, ASIA
147.5,67.5, phh2o ,1171,5.88384, ASIA
147.5,68, phh2o ,1146,5.92231, ASIA
147.5,68.5, phh2o ,1120,5.74038, ASIA
147.5,69, phh2o ,1095,5.87456, ASIA
147.5,69.5, phh2o ,1070,6.00999, ASIA
148,65, phh2o ,1294,6.24517, ASIA
148,65.5, phh2o ,1270,6.04303, ASIA
148,66, phh2o ,1245,6.04655, ASIA
148,66.5, phh2o ,1220,5.86904, ASIA
148,67, phh2o ,1195,5.84856, ASIA
148,67.5, phh2o ,1171,5.89863, ASIA
148,68, phh2o ,1146,5.83946, ASIA
148,68.5, phh2o ,1120,6.04655, ASIA
148,69, phh2o ,1095,6.28594, ASIA
148,69.5, phh2o ,1070,6.38004, ASIA
148.5,65, phh2o ,1294,6.18176, ASIA
148.5,65.5, phh2o ,1270,6.04468, ASIA
148.5,66, phh2o ,1245,6.03176, ASIA
148.5,66.5, phh2o ,1220,5.89863, ASIA
148.5,67, phh2o ,1195,5.86165, ASIA
148.5,67.5, phh2o ,1171,5.98738, ASIA
148.5,68, phh2o ,1146,5.90602, ASIA
148.5,68.5, phh2o ,1120,5.93561, ASIA
148.5,69, phh2o ,1095,6.41755, ASIA
148.5,69.5, phh2o ,1070,6.44436, ASIA
149,65, phh2o ,1294,6.04075, ASIA
149,65.5, phh2o ,1270,6.01896, ASIA
149,66, phh2o ,1245,6.00828, ASIA
149,66.5, phh2o ,1220,5.88384, ASIA
149,67, phh2o ,1195,5.99478, ASIA
149,67.5, phh2o ,1171,6.04655, ASIA
149,68, phh2o ,1146,6.04655, ASIA
149,68.5, phh2o ,1120,5.93561, ASIA
149,69, phh2o ,1095,6.48286, ASIA
149,69.5, phh2o ,1070,6.43518, ASIA
149.5,65, phh2o ,1294,6.04386, ASIA
149.5,65.5, phh2o ,1270,5.91732, ASIA
149.5,66, phh2o ,1245,6.04655, ASIA
149.5,66.5, phh2o ,1220,6.00217, ASIA
149.5,67, phh2o ,1195,6.04655, ASIA
149.5,67.5, phh2o ,1171,6.04655, ASIA
149.5,68, phh2o ,1146,6.04655, ASIA
149.5,68.5, phh2o ,1120,5.9504, ASIA
149.5,69, phh2o ,1095,6.51589, ASIA
149.5,69.5, phh2o ,1070,6.38923, ASIA
150,65, phh2o ,1294,6.04572, ASIA
150,65.5, phh2o ,1270,5.93174, ASIA
150,66, phh2o ,1245,6.04655, ASIA
150,66.5, phh2o ,1220,6.04655, ASIA
150,67, phh2o ,1195,6.04655, ASIA
150,67.5, phh2o ,1171,6.04655, ASIA
150,68, phh2o ,1146,6.04655, ASIA
150,68.5, phh2o ,1120,6.04655, ASIA
150,69, phh2o ,1095,6.37509, ASIA
150,69.5, phh2o ,1070,6.3341, ASIA
150.5,65, phh2o ,1294,5.93174, ASIA
150.5,65.5, phh2o ,1270,5.84244, ASIA
150.5,66, phh2o ,1245,6.04655, ASIA
150.5,66.5, phh2o ,1220,6.04655, ASIA
150.5,67, phh2o ,1195,6.04655, ASIA
150.5,67.5, phh2o ,1171,6.04655, ASIA
150.5,68, phh2o ,1146,6.11386, ASIA
150.5,68.5, phh2o ,1120,6.07179, ASIA
150.5,69, phh2o ,1095,6.26558, ASIA
150.5,69.5, phh2o ,1070,6.3341, ASIA
151,65, phh2o ,1294,5.89347, ASIA
151,65.5, phh2o ,1270,5.90622, ASIA
151,66, phh2o ,1245,6.04655, ASIA
151,66.5, phh2o ,1220,6.04655, ASIA
151,67, phh2o ,1195,6.04655, ASIA
151,67.5, phh2o ,1171,6.04655, ASIA
151,68, phh2o ,1146,6.34102, ASIA
151,68.5, phh2o ,1120,6.09703, ASIA
151,69, phh2o ,1095,6.32815, ASIA
151,69.5, phh2o ,1070,6.3341, ASIA
151.5,65, phh2o ,1294,6.0451, ASIA
151.5,65.5, phh2o ,1270,5.84223, ASIA
151.5,66, phh2o ,1245,6.04655, ASIA
151.5,66.5, phh2o ,1220,6.04655, ASIA
151.5,67, phh2o ,1195,6.04655, ASIA
151.5,67.5, phh2o ,1171,6.04655, ASIA
151.5,68, phh2o ,1146,6.3326, ASIA
151.5,68.5, phh2o ,1120,6.15592, ASIA
151.5,69, phh2o ,1095,6.3438, ASIA
151.5,69.5, phh2o ,1070,6.29735, ASIA
152,65, phh2o ,1294,6.03909, ASIA
152,65.5, phh2o ,1270,5.96814, ASIA
152,66, phh2o ,1245,5.89347, ASIA
152,66.5, phh2o ,1220,6.04655, ASIA
152,67, phh2o ,1195,6.04655, ASIA
152,67.5, phh2o ,1171,6.04655, ASIA
152,68, phh2o ,1146,6.0802, ASIA
152,68.5, phh2o ,1120,6.04655, ASIA
152,69, phh2o ,1095,6.20399, ASIA
152,69.5, phh2o ,1070,6.27897, ASIA
152.5,65, phh2o ,1294,6.03909, ASIA
152.5,65.5, phh2o ,1270,6.04013, ASIA
152.5,66, phh2o ,1245,5.80417, ASIA
152.5,66.5, phh2o ,1220,6.03379, ASIA
152.5,67, phh2o ,1195,6.04655, ASIA
152.5,67.5, phh2o ,1171,6.04655, ASIA
152.5,68, phh2o ,1146,6.04655, ASIA
152.5,68.5, phh2o ,1120,6.04655, ASIA
152.5,69, phh2o ,1095,6.12402, ASIA
152.5,69.5, phh2o ,1070,6.27897, ASIA
153,65, phh2o ,1294,6.03909, ASIA
153,65.5, phh2o ,1270,6.04013, ASIA
153,66, phh2o ,1245,5.96918, ASIA
153,66.5, phh2o ,1220,5.8552, ASIA
153,67, phh2o ,1195,6.04655, ASIA
153,67.5, phh2o ,1171,6.04655, ASIA
153,68, phh2o ,1146,6.04655, ASIA
153,68.5, phh2o ,1120,6.04655, ASIA
153,69, phh2o ,1095,6.16922, ASIA
153,69.5, phh2o ,1070,6.27897, ASIA
153.5,65, phh2o ,1294,6.03909, ASIA
153.5,65.5, phh2o ,1270,6.05494, ASIA
153.5,66, phh2o ,1245,6.12104, ASIA
153.5,66.5, phh2o ,1220,5.68936, ASIA
153.5,67, phh2o ,1195,6.02104, ASIA
153.5,67.5, phh2o ,1171,6.04655, ASIA
153.5,68, phh2o ,1146,6.04655, ASIA
153.5,68.5, phh2o ,1120,6.04655, ASIA
153.5,69, phh2o ,1095,6.14985, ASIA
153.5,69.5, phh2o ,1070,6.27897, ASIA
154,65, phh2o ,1294,6.30857, ASIA
154,65.5, phh2o ,1270,6.18176, ASIA
154,66, phh2o ,1245,6.26122, ASIA
154,66.5, phh2o ,1220,5.96856, ASIA
154,67, phh2o ,1195,5.97001, ASIA
154,67.5, phh2o ,1171,6.1391, ASIA
154,68, phh2o ,1146,6.14751, ASIA
154,68.5, phh2o ,1120,6.04655, ASIA
154,69, phh2o ,1095,6.08529, ASIA
154,69.5, phh2o ,1070,6.27897, ASIA
154.5,65, phh2o ,1294,6.07079, ASIA
154.5,65.5, phh2o ,1270,6.34028, ASIA
154.5,66, phh2o ,1245,6.16591, ASIA
154.5,66.5, phh2o ,1220,5.99096, ASIA
154.5,67, phh2o ,1195,5.93174, ASIA
154.5,67.5, phh2o ,1171,6.09703, ASIA
154.5,68, phh2o ,1146,6.27371, ASIA
154.5,68.5, phh2o ,1120,6.04655, ASIA
154.5,69, phh2o ,1095,6.10465, ASIA
154.5,69.5, phh2o ,1070,6.27897, ASIA
155,65, phh2o ,1294,6.30857, ASIA
155,65.5, phh2o ,1270,6.35613, ASIA
155,66, phh2o ,1245,6.0422, ASIA
155,66.5, phh2o ,1220,6.04593, ASIA
155,67, phh2o ,1195,5.89347, ASIA
155,67.5, phh2o ,1171,6.04655, ASIA
155,68, phh2o ,1146,6.32419, ASIA
155,68.5, phh2o ,1120,6.04655, ASIA
155,69, phh2o ,1095,6.13694, ASIA
155,69.5, phh2o ,1070,6.27897, ASIA
155.5,65, phh2o ,1294,6.29272, ASIA
155.5,65.5, phh2o ,1270,6.29272, ASIA
155.5,66, phh2o ,1245,6.03992, ASIA
155.5,66.5, phh2o ,1220,6.04572, ASIA
155.5,67, phh2o ,1195,5.89347, ASIA
155.5,67.5, phh2o ,1171,6.04655, ASIA
155.5,68, phh2o ,1146,6.11386, ASIA
155.5,68.5, phh2o ,1120,6.04655, ASIA
155.5,69, phh2o ,1095,6.19504, ASIA
155.5,69.5, phh2o ,1070,6.27897, ASIA
156,65, phh2o ,1294,6.19761, ASIA
156,65.5, phh2o ,1270,6.46709, ASIA
156,66, phh2o ,1245,6.04033, ASIA
156,66.5, phh2o ,1220,6.04406, ASIA
156,67, phh2o ,1195,5.66384, ASIA
156,67.5, phh2o ,1171,6.04655, ASIA
156,68, phh2o ,1146,6.04655, ASIA
156,68.5, phh2o ,1120,6.04655, ASIA
156,69, phh2o ,1095,6.24023, ASIA
156,69.5, phh2o ,1070,6.27897, ASIA
156.5,65, phh2o ,1294,6.16591, ASIA
156.5,65.5, phh2o ,1270,6.37198, ASIA
156.5,66, phh2o ,1245,6.04075, ASIA
156.5,66.5, phh2o ,1220,6.04365, ASIA
156.5,67, phh2o ,1195,5.87864, ASIA
156.5,67.5, phh2o ,1171,5.98277, ASIA
156.5,68, phh2o ,1146,6.09703, ASIA
156.5,68.5, phh2o ,1120,6.04655, ASIA
156.5,69, phh2o ,1095,6.26606, ASIA
156.5,69.5, phh2o ,1070,6.27897, ASIA
157,65, phh2o ,1294,6.5622, ASIA
157,65.5, phh2o ,1270,6.27687, ASIA
157,66, phh2o ,1245,6.04448, ASIA
157,66.5, phh2o ,1220,6.03971, ASIA
157,67, phh2o ,1195,5.99034, ASIA
157,67.5, phh2o ,1171,5.77865, ASIA
157,68, phh2o ,1146,6.28212, ASIA
157,68.5, phh2o ,1120,6.07883, ASIA
157,69, phh2o ,1095,6.27897, ASIA
157,69.5, phh2o ,1070,6.27897, ASIA
157.5,65, phh2o ,1294,6.38783, ASIA
157.5,65.5, phh2o ,1270,6.40368, ASIA
157.5,66, phh2o ,1245,6.04158, ASIA
157.5,66.5, phh2o ,1220,6.03909, ASIA
157.5,67, phh2o ,1195,6.0395, ASIA
157.5,67.5, phh2o ,1171,5.65108, ASIA
157.5,68, phh2o ,1146,6.01939, ASIA
157.5,68.5, phh2o ,1120,6.13694, ASIA
157.5,69, phh2o ,1095,6.27897, ASIA
157.5,69.5, phh2o ,1070,6.27897, ASIA
158,65, phh2o ,1294,6.27687, ASIA
158,65.5, phh2o ,1270,6.03909, ASIA
158,66, phh2o ,1245,6.03909, ASIA
158,66.5, phh2o ,1220,6.04054, ASIA
158,67, phh2o ,1195,6.04261, ASIA
158,67.5, phh2o ,1171,5.93174, ASIA
158,68, phh2o ,1146,5.75948, ASIA
158,68.5, phh2o ,1120,6.25315, ASIA
158,69, phh2o ,1095,6.27897, ASIA
158,69.5, phh2o ,1070,6.27897, ASIA
158.5,65, phh2o ,1294,6.16591, ASIA
158.5,65.5, phh2o ,1270,6.03909, ASIA
158.5,66, phh2o ,1245,6.03909, ASIA
158.5,66.5, phh2o ,1220,6.04386, ASIA
158.5,67, phh2o ,1195,5.97001, ASIA
158.5,67.5, phh2o ,1171,5.7659, ASIA
158.5,68, phh2o ,1146,5.66384, ASIA
158.5,68.5, phh2o ,1120,6.27897, ASIA
158.5,69, phh2o ,1095,6.27897, ASIA
158.5,69.5, phh2o ,1070,6.27897, ASIA
159,65, phh2o ,1294,6.03909, ASIA
159,65.5, phh2o ,1270,6.03909, ASIA
159,66, phh2o ,1245,6.04261, ASIA
159,66.5, phh2o ,1220,6.04303, ASIA
159,67, phh2o ,1195,6.0395, ASIA
159,67.5, phh2o ,1171,6.04593, ASIA
159,68, phh2o ,1146,5.77266, ASIA
159,68.5, phh2o ,1120,6.27897, ASIA
159,69, phh2o ,1095,6.1829, ASIA
159,69.5, phh2o ,1070,6.36047, ASIA
159.5,65, phh2o ,1294,6.38783, ASIA
159.5,65.5, phh2o ,1270,6.03909, ASIA
159.5,66, phh2o ,1245,6.04178, ASIA
159.5,66.5, phh2o ,1220,6.03992, ASIA
159.5,67, phh2o ,1195,6.0393, ASIA
159.5,67.5, phh2o ,1171,6.04489, ASIA
159.5,68, phh2o ,1146,5.83046, ASIA
159.5,68.5, phh2o ,1120,6.1604, ASIA
159.5,69, phh2o ,1095,5.73227, ASIA
159.5,69.5, phh2o ,1070,6.70004, ASIA
160,65, phh2o ,1294,6.30857, ASIA
160,65.5, phh2o ,1270,6.18176, ASIA
160,66, phh2o ,1245,6.03909, ASIA
160,66.5, phh2o ,1220,6.03909, ASIA
160,67, phh2o ,1195,6.04261, ASIA
160,67.5, phh2o ,1171,6.04634, ASIA
160,68, phh2o ,1146,5.91392, ASIA
160,68.5, phh2o ,1120,6.00832, ASIA
160,69, phh2o ,1095,5.5873, ASIA
160.5,65, phh2o ,1294,6.32442, ASIA
160.5,65.5, phh2o ,1270,6.21346, ASIA
160.5,66, phh2o ,1245,6.08665, ASIA
160.5,66.5, phh2o ,1220,6.0393, ASIA
160.5,67, phh2o ,1195,6.04593, ASIA
160.5,67.5, phh2o ,1171,6.04655, ASIA
160.5,68, phh2o ,1146,5.89471, ASIA
160.5,68.5, phh2o ,1120,5.7454, ASIA
160.5,69, phh2o ,1095,5.5873, ASIA
161,65, phh2o ,1294,6.30857, ASIA
161,65.5, phh2o ,1270,6.16591, ASIA
161,66, phh2o ,1245,6.1342, ASIA
161,66.5, phh2o ,1220,6.0393, ASIA
161,67, phh2o ,1195,6.04572, ASIA
161,67.5, phh2o ,1171,6.04655, ASIA
161,68, phh2o ,1146,5.72794, ASIA
161,68.5, phh2o ,1120,5.60961, ASIA
161,69, phh2o ,1095,5.5873, ASIA
161.5,65, phh2o ,1294,6.22931, ASIA
161.5,65.5, phh2o ,1270,6.34028, ASIA
161.5,66, phh2o ,1245,6.0393, ASIA
161.5,66.5, phh2o ,1220,6.04303, ASIA
161.5,67, phh2o ,1195,6.04655, ASIA
161.5,67.5, phh2o ,1171,6.04655, ASIA
161.5,68, phh2o ,1146,6.04382, ASIA
161.5,68.5, phh2o ,1120,5.99099, ASIA
161.5,69, phh2o ,1095,6.17448, ASIA
162,65, phh2o ,1294,6.34028, ASIA
162,65.5, phh2o ,1270,6.38783, ASIA
162,66, phh2o ,1245,6.04158, ASIA
162,66.5, phh2o ,1220,6.04655, ASIA
162,67, phh2o ,1195,6.04655, ASIA
162,67.5, phh2o ,1171,6.04655, ASIA
162,68, phh2o ,1146,6.46844, ASIA
162,68.5, phh2o ,1120,6.75744, ASIA
162,69, phh2o ,1095,6.76166, ASIA
162.5,65, phh2o ,1294,6.38783, ASIA
162.5,65.5, phh2o ,1270,6.27749, ASIA
162.5,66, phh2o ,1245,6.0451, ASIA
162.5,66.5, phh2o ,1220,6.04241, ASIA
162.5,67, phh2o ,1195,6.0451, ASIA
162.5,67.5, phh2o ,1171,6.04655, ASIA
162.5,68, phh2o ,1146,6.54121, ASIA
162.5,68.5, phh2o ,1120,6.68606, ASIA
162.5,69, phh2o ,1095,6.76796, ASIA
163,65, phh2o ,1294,6.46709, ASIA
163,65.5, phh2o ,1270,6.05619, ASIA
163,66, phh2o ,1245,6.04634, ASIA
163,66.5, phh2o ,1220,6.07307, ASIA
163,67, phh2o ,1195,6.08789, ASIA
163,67.5, phh2o ,1171,6.10892, ASIA
163,68, phh2o ,1146,6.62664, ASIA
163,68.5, phh2o ,1120,6.64878, ASIA
163,69, phh2o ,1095,6.70204, ASIA
163.5,65, phh2o ,1294,6.32442, ASIA
163.5,65.5, phh2o ,1270,6.1025, ASIA
163.5,66, phh2o ,1245,6.04282, ASIA
163.5,66.5, phh2o ,1220,6.08706, ASIA
163.5,67, phh2o ,1195,6.30857, ASIA
163.5,67.5, phh2o ,1171,6.07618, ASIA
163.5,68, phh2o ,1146,6.42182, ASIA
163.5,68.5, phh2o ,1120,6.61855, ASIA
163.5,69, phh2o ,1095,6.68886, ASIA
163.5,69.5, phh2o ,1070,6.21572, ASIA
164,65, phh2o ,1294,6.41954, ASIA
164,65.5, phh2o ,1270,6.18176, ASIA
164,66, phh2o ,1245,6.04241, ASIA
164,66.5, phh2o ,1220,6.04178, ASIA
164,67, phh2o ,1195,6.22973, ASIA
164,67.5, phh2o ,1171,6.04303, ASIA
164,68, phh2o ,1146,6.08913, ASIA
164,68.5, phh2o ,1120,6.47149, ASIA
164,69, phh2o ,1095,6.76796, ASIA
164.5,65, phh2o ,1294,6.5622, ASIA
164.5,65.5, phh2o ,1270,6.0395, ASIA
164.5,66, phh2o ,1245,6.04468, ASIA
164.5,66.5, phh2o ,1220,6.15316, ASIA
164.5,67, phh2o ,1195,6.16798, ASIA
164.5,67.5, phh2o ,1171,6.05764, ASIA
164.5,68, phh2o ,1146,6.07079, ASIA
164.5,68.5, phh2o ,1120,6.54274, ASIA
164.5,69, phh2o ,1095,6.76796, ASIA
165,65, phh2o ,1294,6.40368, ASIA
165,65.5, phh2o ,1270,6.0395, ASIA
165,66, phh2o ,1245,6.07742, ASIA
165,66.5, phh2o ,1220,6.59391, ASIA
165,67, phh2o ,1195,6.21429, ASIA
165,67.5, phh2o ,1171,6.13544, ASIA
165,68, phh2o ,1146,6.40368, ASIA
165,68.5, phh2o ,1120,6.66249, ASIA
165,69, phh2o ,1095,6.76796, ASIA
165.5,65, phh2o ,1294,6.34028, ASIA
165.5,65.5, phh2o ,1270,6.03909, ASIA
165.5,66, phh2o ,1245,6.20217, ASIA
165.5,66.5, phh2o ,1220,6.60976, ASIA
165.5,67, phh2o ,1195,6.05805, ASIA
165.5,67.5, phh2o ,1171,6.24537, ASIA
165.5,68, phh2o ,1146,6.60976, ASIA
165.5,68.5, phh2o ,1120,6.64492, ASIA
165.5,69, phh2o ,1095,6.76796, ASIA
166,65, phh2o ,1294,6.60976, ASIA
166,65.5, phh2o ,1270,6.27687, ASIA
166,66, phh2o ,1245,6.31251, ASIA
166,66.5, phh2o ,1220,6.5622, ASIA
166,67, phh2o ,1195,6.08872, ASIA
166,67.5, phh2o ,1171,6.32442, ASIA
166,68, phh2o ,1146,6.60976, ASIA
166,68.5, phh2o ,1120,6.70204, ASIA
166,69, phh2o ,1095,6.76796, ASIA
166.5,65, phh2o ,1294,6.34028, ASIA
166.5,65.5, phh2o ,1270,6.32442, ASIA
166.5,66, phh2o ,1245,6.34173, ASIA
166.5,66.5, phh2o ,1220,6.43539, ASIA
166.5,67, phh2o ,1195,6.03971, ASIA
166.5,67.5, phh2o ,1171,6.43539, ASIA
166.5,68, phh2o ,1146,6.60976, ASIA
166.5,68.5, phh2o ,1120,6.72367, ASIA
166.5,69, phh2o ,1095,5.63337, ASIA
167,65, phh2o ,1294,6.26102, ASIA
167,65.5, phh2o ,1270,6.41954, ASIA
167,66, phh2o ,1245,6.27687, ASIA
167,66.5, phh2o ,1220,6.29272, ASIA
167,67, phh2o ,1195,6.03909, ASIA
167,67.5, phh2o ,1171,6.51465, ASIA
167,68, phh2o ,1146,6.64352, ASIA
167,68.5, phh2o ,1120,6.74723, ASIA
167,69, phh2o ,1095,6.76796, ASIA
167.5,65, phh2o ,1294,6.03909, ASIA
167.5,65.5, phh2o ,1270,6.43539, ASIA
167.5,66, phh2o ,1245,6.16591, ASIA
167.5,66.5, phh2o ,1220,6.03909, ASIA
167.5,67, phh2o ,1195,6.1025, ASIA
167.5,67.5, phh2o ,1171,6.59391, ASIA
167.5,68, phh2o ,1146,6.66883, ASIA
167.5,68.5, phh2o ,1120,6.71155, ASIA
167.5,69, phh2o ,1095,6.73465, ASIA
167.5,69.5, phh2o ,1070,4.91599, ASIA
168,65, phh2o ,1294,6.15005, ASIA
168,65.5, phh2o ,1270,6.35613, ASIA
168,66, phh2o ,1245,6.19761, ASIA
168,66.5, phh2o ,1220,6.1342, ASIA
168,67, phh2o ,1195,6.51465, ASIA
168,67.5, phh2o ,1171,6.60976, ASIA
168,68, phh2o ,1146,6.62664, ASIA
168,68.5, phh2o ,1120,6.73516, ASIA
168,69, phh2o ,1095,6.76796, ASIA
168,69.5, phh2o ,1070,4.87064, ASIA
168.5,65, phh2o ,1294,6.11835, ASIA
168.5,65.5, phh2o ,1270,6.34028, ASIA
168.5,66, phh2o ,1245,6.43539, ASIA
168.5,66.5, phh2o ,1220,6.30857, ASIA
168.5,67, phh2o ,1195,6.60976, ASIA
168.5,67.5, phh2o ,1171,6.60976, ASIA
168.5,68, phh2o ,1146,6.6182, ASIA
168.5,68.5, phh2o ,1120,6.59571, ASIA
168.5,69, phh2o ,1095,6.76796, ASIA
168.5,69.5, phh2o ,1070,5.11645, ASIA
169,65, phh2o ,1294,6.22931, ASIA
169,65.5, phh2o ,1270,6.54635, ASIA
169,66, phh2o ,1245,6.51465, ASIA
169,66.5, phh2o ,1220,6.40368, ASIA
169,67, phh2o ,1195,6.60976, ASIA
169,67.5, phh2o ,1171,6.63508, ASIA
169,68, phh2o ,1146,6.43104, ASIA
169,68.5, phh2o ,1120,5.6, ASIA
169,69.5, phh2o ,1070,5.04305, ASIA
169.5,65, phh2o ,1294,6.16591, ASIA
169.5,65.5, phh2o ,1270,6.26102, ASIA
169.5,66, phh2o ,1245,6.37198, ASIA
169.5,66.5, phh2o ,1220,6.54635, ASIA
169.5,67, phh2o ,1195,6.60976, ASIA
169.5,67.5, phh2o ,1171,6.72368, ASIA
169.5,68, phh2o ,1146,6.40557, ASIA
169.5,68.5, phh2o ,1120,4.9706, ASIA
170,65, phh2o ,1294,6.26102, ASIA
170,65.5, phh2o ,1270,6.16591, ASIA
170,66, phh2o ,1245,6.30857, ASIA
170,66.5, phh2o ,1220,6.60976, ASIA
170,67, phh2o ,1195,6.63508, ASIA
170,67.5, phh2o ,1171,6.75744, ASIA
170,68, phh2o ,1146,5.84456, ASIA
170,68.5, phh2o ,1120,6.76796, ASIA
170.5,65, phh2o ,1294,6.59391, ASIA
170.5,65.5, phh2o ,1270,6.43539, ASIA
170.5,66, phh2o ,1245,6.5305, ASIA
170.5,66.5, phh2o ,1220,6.60976, ASIA
170.5,67, phh2o ,1195,6.64773, ASIA
170.5,67.5, phh2o ,1171,6.39405, ASIA
170.5,68, phh2o ,1146,5.6, ASIA
170.5,68.5, phh2o ,1120,6.27897, ASIA
170.5,69.5, phh2o ,1070,6.76796, ASIA
171,65, phh2o ,1294,6.65617, ASIA
171,65.5, phh2o ,1270,6.5622, ASIA
171,66, phh2o ,1245,6.43539, ASIA
171,66.5, phh2o ,1220,6.61398, ASIA
171,67, phh2o ,1195,6.749, ASIA
171,67.5, phh2o ,1171,5.89041, ASIA
171,68, phh2o ,1146,5.6, ASIA
171,68.5, phh2o ,1120,6.08498, ASIA
171,69, phh2o ,1095,6.47073, ASIA
171,69.5, phh2o ,1070,6.70468, ASIA
171.5,65, phh2o ,1294,6.66461, ASIA
171.5,65.5, phh2o ,1270,6.60976, ASIA
171.5,66, phh2o ,1245,6.57806, ASIA
171.5,66.5, phh2o ,1220,6.61844, ASIA
171.5,67, phh2o ,1195,6.76166, ASIA
171.5,67.5, phh2o ,1171,6.40671, ASIA
171.5,68, phh2o ,1146,6.08402, ASIA
171.5,68.5, phh2o ,1120,6.24701, ASIA
171.5,69, phh2o ,1095,6.52172, ASIA
171.5,69.5, phh2o ,1070,5.68622, ASIA
172,65, phh2o ,1294,6.71103, ASIA
172,65.5, phh2o ,1270,6.60976, ASIA
172,66, phh2o ,1245,6.60976, ASIA
172,66.5, phh2o ,1220,6.60976, ASIA
172,67, phh2o ,1195,6.71947, ASIA
172,67.5, phh2o ,1171,6.76166, ASIA
